"filename" "sentence" "value"
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.68.txt.46" "chi_Adrien_3.68.txt" "mais papa non!
tu vas essayer!
et tu le fais!
attends vais essayer!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.68.txt.58" "chi_Adrien_3.68.txt" "yyy yyy yyy papa!
attends veux dormir veux dormir dessous!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.68.txt.61" "chi_Adrien_3.68.txt" "non veux pas me mettre en pyjama!
veux t-shirt!
et il veut pas le yyy." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.68.txt.89" "chi_Adrien_3.68.txt" "attends veux descendre!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.68.txt.90" "chi_Adrien_3.68.txt" "attends attends c'est comme ça!
où voiture?
là ici!
attends veux regarder Naomi!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.68.txt.93" "chi_Adrien_3.68.txt" "attends je veux fermer la porte!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.68.txt.111" "chi_Adrien_3.68.txt" "non attends je veux voir papa avec maman et papa!
et moi?
attends où!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.68.txt.114" "chi_Adrien_3.68.txt" "mais mais Naomi veut!
attends veux regarder!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.68.txt.145" "chi_Adrien_3.68.txt" "non je le veux pas non non!
va mettre où?
attends veux parler!
yyy yyy." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.68.txt.168" "chi_Adrien_3.68.txt" "ça je vais le.
ça vais le mettre là-bas!
je vais le mettre ici ça!
vais le mettre là!
attends attends." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.68.txt.181" "chi_Adrien_3.68.txt" "s'assit là!
s'assit là!
s'assit là!
de l'eau!
suis là!
t'es dessous!
t'étais dessous!
viens viens maman!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.68.txt.192" "chi_Adrien_3.68.txt" "on va ranger le non je le veux pas!
attends vais le poser!
x@pm vais le poser là!
ouh celui-ci yyy yyy." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.68.txt.210" "chi_Adrien_3.68.txt" "c'est fini maintenant!
faut le mettre là-bas!
oh mais enlève tes pieds!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.68.txt.222" "chi_Adrien_3.68.txt" "là c'est le bus!
à tes souhaits!
et là!
attends attends attends veux voir encore les voitures!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.77.txt.36" "chi_Adrien_3.77.txt" "c'est de l'eau!
attends vais te faire voir!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.77.txt.37" "chi_Adrien_3.77.txt" "attends vais te faire voir!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.77.txt.55" "chi_Adrien_3.77.txt" "hé l'à moi!
attends attends vais le mettre!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.77.txt.88" "chi_Adrien_3.77.txt" "il sait faire!
mais toi tu sais!
mais je t'ai pas vu ton ton." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.77.txt.129" "chi_Adrien_3.77.txt" "ben x@pm était où?
tu vas aller où?
non aller avec papa!
veux aller!
yyy yyy." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.87.txt.21" "chi_Adrien_3.87.txt" "yyy pied!
attends veux demander vais appeler maman!
maman viens!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.87.txt.89" "chi_Adrien_3.87.txt" "qui a rangé les boules?
demande à maman qui a rangé les boules!
et c'était où!
y'en a pas suffisamment maman!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.6" "chi_Adrien_3.95.txt" "attends tu veux aller où?
attends je vais joue avec nao- pour l'instant vais pour l'instant vais venir après!
vous venez après!
dis- le!
c'est pas tout à fait!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.23" "chi_Adrien_3.95.txt" "vais la mettre là mets là!
comme ça ça te gêne pas?
tu touches pas les voitures!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.72" "chi_Adrien_3.95.txt" "vais dessiner ça!
non toi qui le fais!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.74" "chi_Adrien_3.95.txt" "oh c'est tombé ça!
attends vais aller avec la voiture d'abord!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.75" "chi_Adrien_3.95.txt" "attends on va amener le jeu!
on va emmener ça!
on va emmener ça.
on va emmener ça!
va emmener ça euh à côté de la valise!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.77" "chi_Adrien_3.95.txt" "mais veux non ah si veux ouvrir à." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.78" "chi_Adrien_3.95.txt" "non vais fermer euh ils vont ouvrir papa et maman!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.96" "chi_Adrien_3.95.txt" "maman tu regardes ça pour l'instant!
oh non tu tu t'enlèves ça!
t'enlèves ça!
oh oh!
a quelque chose a fait bouger ça là-haut!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.101" "chi_Adrien_3.95.txt" "moi veux aller dedans!
attends si non y'en a pas beaucoup!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.105" "chi_Adrien_3.95.txt" "oh regarde comme je l'ai mis!
ça on vais les mettre toutes comme ça!
là elle tombe!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.112" "chi_Adrien_3.95.txt" "faut pas les voir!
les voir où on les met après!
qui qui a fait ça?
non regarde j'ai mis!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.133" "chi_Adrien_3.95.txt" "tiens ça!
attends je vais le mettre là." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.135" "chi_Adrien_3.95.txt" "non mariam elle était elle a dit à maîtresse elle mange pas à la cantine mariam!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.145" "chi_Adrien_3.95.txt" "attends vais essayer!
va faire à manger?" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.149" "chi_Adrien_3.95.txt" "les autres!
oh oh!
attends moi vais faire une cabane!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.154" "chi_Adrien_3.95.txt" "oh non non veux faire fais une fais une petite barrière!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.163" "chi_Adrien_3.95.txt" "c'est un âne veux dire!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.164" "chi_Adrien_3.95.txt" "non c'est un cheval veux dire!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.172" "chi_Adrien_3.95.txt" "attends moi veux mettre une autre couleur!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.176" "chi_Adrien_3.95.txt" "attends veux essayer s'il rentre le cheval!
regarde il rentre!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.189" "chi_Adrien_3.95.txt" "non non non je le garde celui-là il est pour moi!
vais faire des casse-croûtes!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.197" "chi_Adrien_3.95.txt" "comme ça le cheval il s'il a pas mangé le cheval il a faim et je l'ai mis à boire!
et et comme ça il va manger!
et là il n'en a plus comme ça!
comme ça il va avoir." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.201" "chi_Adrien_3.95.txt" "attends fais voir!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.227" "chi_Adrien_3.95.txt" "attends vais pas t'amener celle-là vais t'amener une plus grosse!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.230" "chi_Adrien_3.95.txt" "vais allumer là là et là!
parce que au cas où ça a des loups hier dans le noir yyy." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.248" "chi_Adrien_3.95.txt" "regarde il est pas là est pas là!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.250" "chi_Adrien_3.95.txt" "attends veux essayer de sentir veux essayer de sentir." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.4" "chi_Adrien_4.04.txt" "attends moi je vais faire celle-là!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.22" "chi_Adrien_4.04.txt" "attends je vais essayer de et celui-là il est jaune!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.35" "chi_Adrien_4.04.txt" "attends celle-là je vais la garer là!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.68" "chi_Adrien_4.04.txt" "attends celle-là je veux la mettre un peu les grosses!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.96" "chi_Adrien_4.04.txt" "me sais plus!
connaissais pas!
papa essaye de de faire le roulade!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.97" "chi_Adrien_4.04.txt" "moi je sais faire les roulades!
attends attends!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.100" "chi_Adrien_4.04.txt" "attends attends moi je vais faire les roulades!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.118" "chi_Adrien_4.04.txt" "attends je vais essayer de la faire rouler plus vite!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.120" "chi_Adrien_4.04.txt" "attends attends!
vais aller là!
attends attends attends." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.148" "chi_Adrien_4.04.txt" "attends attends je vais fermer la porte!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.160" "chi_Adrien_4.04.txt" "non non c'est moi je vais le faire voler!
un hélicoptère!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.168" "chi_Adrien_4.04.txt" "attends je vais essayer!
yyy yyy yyy." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.179" "chi_Adrien_4.04.txt" "attends non on les gare on les gare comme ça!
attends tu me fais mal!
attends moi je veux garer ma voiture!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.181" "chi_Adrien_4.04.txt" "elle veut se garer là-bas!
moi je voulais la grosse!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.193" "chi_Adrien_4.04.txt" "attends on ouvre ça!
on ouvre ça!
il faut faire ça!
mais non c'est f- c'est facile à dessiner!
oui la même chose!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.200" "chi_Adrien_4.04.txt" "c'est à l'endroit!
attends je vais faire yyy." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.213" "chi_Adrien_4.04.txt" "attends moi je vais faire beaucoup!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.220" "chi_Adrien_4.04.txt" "oh celle-là elle est celle-là elle va se hé celle-là elle va tomber!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.222" "chi_Adrien_4.04.txt" "non tu effaces pas!
tu effaces pas!
comme ça!
ça y est!
attends oui attends- moi je vais le faire!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.228" "chi_Adrien_4.04.txt" "attends je vais faire les chemins!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.241" "chi_Adrien_4.04.txt" "faut faire attends il faut faire comme ça." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.278" "chi_Adrien_4.04.txt" "attends attends yyy je vais faire un petit bonhomme!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.285" "chi_Adrien_4.04.txt" "yyy je vais le faire un nez!
attends non non!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.287" "chi_Adrien_4.04.txt" "je vais faire une grande bouche!
une grande bouche!
ai fait une grande bouche!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.296" "chi_Adrien_4.04.txt" "oh je fais comme attends non!
attends non je recommencer!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.11.txt.46" "chi_Adrien_4.11.txt" "attends attends!
attends attends!
hé tu peux faire ça?
la ficelle!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.11.txt.108" "chi_Adrien_4.11.txt" "fais pas comme ça!
c'est pas comme ça!
ça marche pas!
attends non veux essayer un autre!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.2.txt.23" "chi_Adrien_4.2.txt" "ça c'est quoi?
un miroir!
peut se voir tout petite!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.2.txt.50" "chi_Adrien_4.2.txt" "non c'est moi je les ai choisies avant!
le la ma- le monsieur!
le monsieur!
mais encore!
hé regarde!
moi j'ai les." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.2.txt.54" "chi_Adrien_4.2.txt" "c'est tomb- non laisse- le!
laisse- le!
laisse- le!
je saigne du doigt là!
on allume!
yyy yyy." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.2.txt.143" "chi_Adrien_4.2.txt" "hé tu as le hoquet!
tu peux aller à hoquet là?
là là je suis pas allé à hoquet là j'ai roté!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.2.txt.154" "chi_Adrien_4.2.txt" "ça c'est quoi?
je la mets!
demain je vais pas l'amener à l'école!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.2.txt.170" "chi_Adrien_4.2.txt" "il était là!
mets là!
ça s'enlève pas!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.2.txt.184" "chi_Adrien_4.2.txt" "attends c'est moi c'est moi je sais le faire!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.2.txt.187" "chi_Adrien_4.2.txt" "moi je sais comment le faire!
attends attends!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.8" "chi_Adrien_4.32.txt" "ça ça dure pas longtemps le bouchon là!
ça va vite!
et ben moi j'ai hé temps en temps dans le bouchon moi j'en ai marre de rester dans la voiture!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.17" "chi_Adrien_4.32.txt" "vais aller faire pipi parce que j'ai trop bi yyy j'ai oublié de faire pipi!
bah oui!
papa yyy." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.37" "chi_Adrien_4.32.txt" "j'en amène là!
ici y'en a ici y'en avait deux!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.41" "chi_Adrien_4.32.txt" "non c'est rien j'ai cherché la mo- veux aller veux aller chercher la moto!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.47" "chi_Adrien_4.32.txt" "vais vais vais faire comme ça!
crois que ça passe comme ça!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.56" "chi_Adrien_4.32.txt" "fais voir je vais." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.61" "chi_Adrien_4.32.txt" "c'est yyy celle-là elle est tout seule celle-là non celle-là oui!
essaie de la faire!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.78" "chi_Adrien_4.32.txt" "tu vas voir tous les jouets que j'ai!
j'en ai pas trop!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.80" "chi_Adrien_4.32.txt" "c'est pour attraper ça?
pour attraper ça?
c'est pour attraper ça ce que oui!
euh oui ou non?
euh oui!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.85" "chi_Adrien_4.32.txt" "hé le bateau aussi on va le jeter!
et ça?
j'ai vu quelque chose." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.105" "chi_Adrien_4.32.txt" "j'ai j'aime mieux qu'y ait un tout petit peu de soleil!
et déjà que là il se calme pas encore!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.110" "chi_Adrien_4.32.txt" "mais non!
mais non!
mais pousse- toi je vais je vais faire mon ca- mon masque!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.121" "chi_Adrien_4.32.txt" "ça aussi c'est de la moto je vais le ranger!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.144" "chi_Adrien_4.32.txt" "il était là!
je vais je vais comprendre les lettres moi!
comprends pas les lettres mais je vais les lire!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.180" "chi_Adrien_4.32.txt" "je peux me voir là!
c'était pour yyy." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.188" "chi_Adrien_4.32.txt" "oh je crois qu'il va avoir trop de bouchon là!
a que celui-là qu'il est coincé!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.216" "chi_Adrien_4.32.txt" "ah c'est trop lourd là!
tu peux tu peux mettre ça là?
ah encore ce sac qui m'embête!
et encore ça et ça!
et d'autre je crois que non!
oh oh!
a que celle-là que elle est fait!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.226" "chi_Adrien_4.32.txt" "elles elles ont fermé les fenêtres parce que il peut y aller mais y'en a qu'elles sont pas fermées!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.252" "chi_Adrien_4.32.txt" "elle elle va aller elle je elle elle elle m'a dit qu'elle qu'elle va aller qu'elle va qu'elle va se baigner dans l'eau!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.255" "chi_Adrien_4.32.txt" "celui-là il va il m'a dit qu'il veut aller là!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.258" "chi_Adrien_4.32.txt" "ah non je croyais qu'elle est je crois que là qu'elle est y aller!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.271" "chi_Adrien_4.32.txt" "elle m'a elle m'a dit l'audi T T elle va em- elle va aller euh au l'hô- au l'hô- elle m'a dit elle va aller à l'hôtel!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.275" "chi_Adrien_4.32.txt" "ah elle m'a dit qu'elle va aller manger tout de suite!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.281" "chi_Adrien_4.32.txt" "euh je crois que il m'a dit le quatre-quatre qu'il veut aller au cinéma!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.296" "chi_Adrien_4.32.txt" "elle m'a donné un bonbon mais mais elle il é- il était pas fait!" 3
