voilà	FNO	voilà
très	ADV	très
loin	ADV	loin
dans	PRP	dans
le	DET:def	le
temps	NOM	temps
ouais	FNO	ouais
ou	KON	ou
quand	KON	quand
on	PRO:cls	on
regarde	VER:pres	regarder
des	DET:ind	un
films	NOM	film
c'	PRO:cls	ce
est	VER:pres	être
toujours	ADV	toujours
en	PRP	en
noir	ADJ	noir
et	KON	et
gris	ADJ	gris
et	KON	et
je	PRO:cls	je
me	PRO:clo	me
oui	FNO	oui
me	PRO:clo	me
demande	VER:pres	demander
c'	PRO:cls	ce
était	VER:impf	être
si	KON	si
c'	PRO:cls	ce
était	VER:impf	être
vraiment	ADV	vraiment
en	PRP	en
noir	ADJ	noir
et	KON	et
gris	ADJ	gris
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
parce	TRC	parce
que	KON	que
on	PRO:cls	on
n'	ADV	ne
arrivait	VER:impf	arriver
pas	ADV	pas
à	PRP	à
filmer	VER:infi	filmer
on	PRO:cls	on
n'	ADV	ne
avait	VER:impf	avoir
pas	ADV	pas
les	DET:def	le
les	DET:def	le
caméras	NOM	caméra
qui	PRO:rel	qui
arrivaient	VER:impf	arriver
hum	FNO	hum
à	PRP	à
filmer	VER:infi	filmer
les	DET:def	le
couleurs	NOM	couleur
ben	INT	ben
ça	PRO:ton	ça
euh	INT	euh
hum	FNO	hum
d'	PRP	un
accord	NOM	accord
.	NAM	<unknown>
ben	INT	ben
oui	FNO	oui
parce	TRC	parce
que	KON	que
imaginer	VER:infi	imaginer
dans	PRP	dans
le	DET:def	le
temps	NOM	temps
euh	INT	euh
un	DET:ind	un
noir	ADJ	noir
et	KON	et
gris	ADJ	gris
ça	PRO:cls	ça
serait	VER:cond	être
un	DET:ind	un
peu	NOM	peu
dommage	NOM	dommage
hein	INT	hein
.	NAM	<unknown>
ouais	FNO	ouais
ouais	FNO	ouais
xxx	NOM	<unknown>
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
pas	ADV	pas
de	PRP	de
couleur	NOM	couleur
ça	PRO:cls	ça
me	PRO:clo	me
rappelle	VER:pres	rappeler
une	DET:ind	un
poésie	NOM	poésie
en	PRP	en
.	NAM	<unknown>
.	NAM	<unknown>
.	NAM	<unknown>
il	PRO:cls	il
y	PRO:clo	y
a	AUX:pres	avoir
toujours	ADV	toujours
eu	VER:pper	avoir
des	DET:ind	un
couleurs	NOM	couleur
ah	INT	ah
hum	FNO	hum
mais	KON	mais
on	PRO:cls	on
n'	ADV	ne
arrivait	VER:impf	arriver
pas	ADV	pas
les	PRO:clo	le
prendre	VER:infi	prendre
en	PRP	en
photo	NOM:trc	photographie
hum	FNO	hum
ni	KON	ni
les	PRO:clo	le
filmer	VER:infi	filmer
ça	PRO:cls	ça
existait	VER:impf	exister
pas	ADV	pas
encore	ADV	encore
les	DET:def	le
ouais	FNO	ouais
caméras	NOM	caméra
ouais	FNO	ouais
ben	INT	ben
c'	PRO:cls	ce
est	VER:pres	être
les	DET:def	le
caméras	NOM	caméra
en	PRP	en
couleur	NOM	couleur
non	FNO	non
ça	PRO:cls	ça
n'	ADV	ne
existait	VER:impf	exister
pas	ADV	pas
avec	PRP	avec
Ludo-	TRC	<unknown>
avec	PRP	avec
Ludovic	NAM	<unknown>
et	KON	et
moi	PRO:ton	moi
on	PRO:cls	on
est	VER:pres	être
en	PRP	en
train	NOM	train
de	PRP	de
f-	TRC	f-
moi	PRO:ton	moi
je	PRO:cls	je
fais	VER:pres	faire
moi	PRO:ton	moi
je	PRO:cls	je
on	PRO:cls	on
f-	TRC	f-
ben	INT	ben
on	PRO:cls	on
est	VER:pres	être
en	PRP	en
train	NOM	train
de	PRP	de
faire	VER:infi	faire
le	DET:def	le
plan	NOM	plan
d'	PRP	un
une	DET:ind	un
machine	NOM	machine
à	PRP	à
remonter	VER:infi	remonter
le	DET:def	le
temps	NOM	temps
oui	FNO	oui
ouais	FNO	ouais
ça	PRO:cls	ça
serait	VER:cond	être
bien	ADV	bien
ça	PRO:ton	ça
ah	INT	ah
oui	FNO	oui
on	PRO:cls	on
verra	VER:futu	voir
ce	PRO:dem	ce
qu'	PRO:rel	que
il	PRO:clsi	il
y	PRO:clo	y
aura	VER:futu	avoir
dans	PRP	dans
le	DET:def	le
passé	NOM	passé
tout	DET:pre	tout
ça	PRO:ton	ça
et	KON	et
tu	PRO:cls	tu
sais	VER:pres	savoir
pourquoi	PRO:int	pourquoi
ça	PRO:cls	ça
n-	TRC	n-
ça	PRO:cls	ça
ne	ADV	ne
pourra	VER:futu	pouvoir
pas	ADV	pas
exister	VER:infi	exister
.	NOM:sig	<unknown>
parce	TRC	parce
que	PRO:rel	que
faut	VER:pres	falloir
qui	PRO:rel	qui
il	PRO:clsi	il
faut	VER:pres	falloir
xxx	NOM	<unknown>
beaucoup	ADV	beaucoup
trop	ADV	trop
loin	ADV	loin
euh	INT	euh
le	DET:def	le
temps	NOM	temps
remonter	VER:infi	remonter
le	DET:def	le
temps	NOM	temps
.	NAM	<unknown>
hum	FNO	hum
hum	FNO	hum
c'	PRO:cls	ce
est	VER:pres	être
trop	ADV	trop
loin	ADV	loin
je	PRO:cls	je
vais	VER:pres	aller
vous	PRO:clo	vous
raconter	VER:infi	raconter
une	DET:ind	un
petite	ADJ	petit
histoire	NOM	histoire
ça	PRO:cls	ça
vous	PRO:clo	vous
fera	VER:futu	faire
ouais	FNO	ouais
réfléchir	VER:infi	réfléchir
oui	FNO	oui
xxx	NOM	<unknown>
imaginez	VER:pres	imaginer
que	KON	que
vous	PRO:cls	vous
avez	AUX:pres	avoir
réussi	VER:pper	réussir
à	PRP	à
faire	VER:infi	faire
une	DET:ind	un
machine	NOM	machine
à	PRP	à
remonter	VER:infi	remonter
le	DET:def	le
temps	NOM	temps
oui	FNO	oui
hum	FNO	hum
tu	PRO:cls	tu
remontes	VER:pres	remonter
le	DET:def	le
temps	NOM	temps
de	PRP	de
trente	NUM	@card@
ans	NOM	an
par	PRP	par
exemple	NOM	exemple
oui	FNO	oui
quand	KON	quand
tu	PRO:cls	tu
n'	ADV	ne
étais	VER:impf	être
pas	ADV	pas
encore	ADV	encore
né	VER:pper	naître
hum	FNO	hum
d'	PRP	un
accord	NOM	accord
.	NAM	<unknown>
mais	KON	mais
et	KON	et
aussi	ADV	aussi
attends	VER:impe	attendre
il	PRO:cls	il
faut	VER:pres	falloir
pas	ADV	pas
tu	PRO:cls	tu
tu	PRO:cls	tu
rencontres	VER:pres	rencontrer
ton	DET:pos	ton
papa	NOM	papa
oui	FNO	oui
xxx	NOM	<unknown>
ah	INT	ah
oui	FNO	oui
attends	VER:impe	attendre
je	PRO:cls	je
sais	VER:pres	savoir
je	PRO:cls	je
sais	VER:pres	savoir
je	PRO:cls	je
sais	VER:pres	savoir
il	PRO:cls	il
faut	VER:pres	falloir
jamais	ADV	jamais
xxx	NOM	<unknown>
modifier	VER:infi	modifier
le	DET:def	le
temps	NOM	temps
il	PRO:cls	il
faut	VER:pres	falloir
jamais	ADV	jamais
par	PRP	par
exemple	NOM	exemple
quand	KON	quand
on	PRO:cls	on
em-	TRC	<unknown>
si	KON	si
on	PRO:cls	on
empêchait	VER:impf	empêcher
que	KON	que
xxx	NOM	<unknown>
il	PRO:clsi	il
se	PRO:clo	se
fasse	VER:subp	faire
couper	VER:infi	couper
la	DET:def	le
tête	NOM	tête
ouais	FNO	ouais
ben	INT	ben
on	PRO:cls	on
sera	VER:futu	être
encore	ADV	encore
un	DET:ind	un
peu	NOM	peu
dans	PRP	dans
les	DET:def	le
châteaux	NOM	château
et	KON	et
tout	DET:pre	tout
ça	PRO:ton	ça
on	PRO:cls	on
n'	ADV	ne
en	PRO:clo	en
sait	VER:pres	savoir
rien	PRO:ind	rien
voilà	FNO	voilà
alors	ADV	alors
si	KON	si
toi	PRO:ton	toi
tu	PRO:cls	tu
remontes	VER:pres	remonter
ah	INT	ah
oui	FNO	oui
en	PRP	en
plus	ADV	plus
je	PRO:cls	je
xxx	NOM	<unknown>
si	KON	si
toi	PRO:ton	toi
tu	PRO:cls	tu
remontes	VER:pres	remonter
le	DET:def	le
temps	NOM	temps
mais	KON	mais
nous	PRO:ton	nous
on	PRO:cls	on
aura	VER:futu	avoir
attends	VER:impe	attendre
si	KON	si
tu	PRO:cls	tu
xxx	NOM	<unknown>
oui	FNO	oui
d'	PRP	un
accord	NOM	accord
pardon	FNO	pardon
-moi	PRO:clo	moi
excusez	VER:impe	excuser
et	KON	et
si	KON	si
tu	PRO:cls	tu
et	KON	et
si	KON	si
tu	PRO:cls	tu
par	PRP	par
accident	NOM	accident
hum	FNO	hum
tu	PRO:cls	tu
tues	VER:pres	tuer
ton	DET:pos	ton
papa	NOM	papa
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
toi	PRO:ton	toi
tu	PRO:cls	tu
aurais	AUX:cond	avoir
pu	VER:pper	pouvoir
être	VER:infi	être
là	ADV	là
.	VER:simp	<unknown>
euh	INT	euh
non	FNO	non
alors	ADV	alors
comment	PRO:int	comment
tu	PRO:cls	tu
aurais	AUX:cond	avoir
fait	VER:pper	faire
pour	PRP	pour
faire	VER:infi	faire
la	DET:def	le
machine	NOM	machine
et	KON	et
remonter	VER:infi	remonter
le	DET:def	le
temps	NOM	temps
.	NAM	<unknown>
ben	INT	ben
ben	INT	ben
nous	PRO:ton	nous
on	PRO:cls	on
peut	VER:pres	pouvoir
faire	VER:infi	faire
co-	TRC	co-
nous	PRO:ton	nous
on	PRO:cls	on
va	VER:pres	aller
faire	VER:infi	faire
comme	KON	comme
si	KON	si
on	PRO:cls	on
était	VER:impf	être
invisible	ADJ	invisible
euh	INT	euh
tu	PRO:cls	tu
vois	VER:pres	voir
et	KON	et
là	ADV	là
et	KON	et
là	ADV	là
on	PRO:cls	on
va	VER:pres	aller
voir	VER:infi	voir
ce	PRO:dem	ce
qui	PRO:rel	qui
se	PRO:clo	se
passe	VER:pres	passer
en	PRP	en
fait	NOM	fait
ouais	FNO	ouais
mais	KON	mais
ça	PRO:cls	ça
peut	VER:pres	pouvoir
arriver	VER:infi	arriver
par	PRP	par
accident	NOM	accident
.	NAM	<unknown>
ben	INT	ben
oui	FNO	oui
par	PRP	par
exemple	NOM	exemple
xxx	NOM	<unknown>
et	KON	et
ça	PRO:cls	ça
veut	VER:pres	vouloir
dire	VER:infi	dire
qu'	KON	que
on	PRO:cls	on
pourra	VER:futu	pouvoir
pas	ADV	pas
remonter	VER:infi	remonter
le	DET:def	le
temps	NOM	temps
parce	TRC	parce
que	KON	que
ça	PRO:ton	ça
ça	PRO:cls	ça
pourrait	VER:cond	pouvoir
arriver	VER:infi	arriver
ouais	FNO	ouais
mais	KON	mais
si	KON	si
mais	KON	mais
nous	PRO:ton	nous
on	PRO:cls	on
sera	VER:futu	être
nous	PRO:ton	nous
on	PRO:cls	on
sera	VER:futu	être
dans	PRP	dans
un	DET:ind	un
en	PRO:clo	en
fait	VER:pres	faire
xxx	NOM	<unknown>
et	KON	et
on	PRO:cls	on
verra	VER:futu	voir
en	PRO:clo	en
fait	VER:pres	faire
nous	PRO:ton	nous
c'	PRO:cls	ce
est	AUX:pres	être
.	VER:pper	<unknown>
pas	ADV	pas
comme	KON	comme
si	KON	si
on	PRO:cls	on
était	VER:impf	être
vraiment	ADV	vraiment
dedans	ADV	dedans
c'	PRO:cls	ce
est	VER:pres	être
comme	KON	comme
si	KON	si
on	PRO:cls	on
verrait	VER:cond	voir
d'	PRP	un
accord	NOM	accord
juste	ADV	juste
comme	KON	comme
un	DET:ind	un
film	NOM	film
.	NAM	<unknown>
ouais	FNO	ouais
ouais	FNO	ouais
ouais	FNO	ouais
mais	KON	mais
on	PRO:cls	on
d'	PRP	un
accord	NOM	accord
mais	KON	mais
on	PRO:cls	on
quittera	VER:futu	quitter
quand	KON	quand
même	ADV	même
notre	DET:pos	notre
temps	NOM	temps
oui	FNO	oui
moi	PRO:ton	moi
j'	PRO:cls	je
essaie	VER:pres	essayer
de	PRP	de
construire	VER:infi	construire
une	DET:ind	un
cabane	NOM	cabane
avec	PRP	avec
des	DET:ind	un
copains	NOM	copain
en	PRP	en
bas	NOM	bas
de	PRP	de
la	DET:def	le
cité	NOM	cité
ouais	FNO	ouais
hum	FNO	hum
derrière	ADV	derrière
des	DET:ind	un
un	DET:ind	un
gros	ADJ	gros
buisson	NOM	buisson
et	KON	et
alors	ADV	alors
elle	PRO:cls	elle
est	VER:pres	être
déjà	ADV	déjà
bien	ADV	bien
avancée	VER:pper	avancer
.	NAM	<unknown>
ben	INT	ben
ouais	FNO	ouais
on	PRO:cls	on
a	AUX:pres	avoir
trouvé	VER:pper	trouver
plein	ADV	plein
d'	PRP	un
objets	NOM	objet
oui	FNO	oui
vous	PRO:cls	vous
avez	AUX:pres	avoir
mis	VER:pper	mettre
des	DET:ind	un
planches	NOM	planche
.	NAM	<unknown>
oui	FNO	oui
ou	KON	ou
du	PRP:det	du
tissu	NOM	tissu
.	NAM	<unknown>
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
surtout	ADV	surtout
des	DET:ind	un
planches	NOM	planche
ouais	FNO	ouais
c'	PRO:cls	ce
est	VER:pres	être
mieux	ADV	mieux
hum	FNO	hum
hum	FNO	hum
ouais	FNO	ouais
c'	PRO:cls	ce
est	VER:pres	être
plus	ADV	plus
solide	ADJ	solide
oui	FNO	oui
quand	KON	quand
même	ADV	même
oui	FNO	oui
parce	TRC	parce
que	KON	que
mon	DET:pos	mon
fils	NOM	fil|fils
il	PRO:clsi	il
en	PRO:clo	en
a	AUX:pres	avoir
fait	VER:pper	faire
un	DET:ind	un
euh	INT	euh
l'	DET:def	le
année	NOM	année
dernière	ADJ	dernier
au	PRP:det	au
fond	NOM	fond
du	PRP:det	du
jardin	NOM	jardin
avec	PRP	avec
du	PRP:det	du
tissu	NOM	tissu
euh	INT	euh
pas	ADV	pas
très	ADV	très
résistant	ADJ	résistant
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
très	ADV	très
résistant	ADJ	résistant
d'	PRP	un
accord	NOM	accord
du	PRP:det	du
papier	NOM	papier
aluminium	NOM	aluminium
alors	ADV	alors
non	FNO	non
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
encore	ADV	encore
pire	ADV	pire
xxx	NOM	<unknown>
xxx	NOM	<unknown>
xxx	NOM	<unknown>
bon	INT	bon
et	KON	et
ben	INT	ben
je	PRO:cls	je
vous	PRO:clo	vous
remercie	VER:pres	remercier
d'	PRP	un
avoir	AUX:infi	avoir
discuté	VER:pper	discuter
avec	PRP	avec
moi	PRO:ton	moi
on	PRO:cls	on
va	VER:pres	aller
retourner	VER:infi	retourner
en	PRP	en
classe	NOM	classe
vous	PRO:cls	vous
pouvez	VER:pres	pouvoir
xxx	NOM	<unknown>
au	PRP:det	au
revoir	NOM	revoir
ah	INT	ah
bon	INT	bon
.	VER:impe	<unknown>
garder	VER:infi	garder
ça	PRO:ton	ça
si	KON	si
vous	PRO:cls	vous
voulez	VER:pres	vouloir
ah	INT	ah
d'	PRP	un
accord	NOM	accord
xxx	NOM	<unknown>
xxx	NOM	<unknown>
